ISIN,Code,SYMBOL,SERIES,EXCH
INE030C01015,523007,ANSAL BUILDWELL LTD.,X,BSE
INE710D01028,523019,B.N.RATHI SECURITIES LTD.,X,BSE
INE989D01010,523021,RISHI TECHTEX LTD.,X,BSE
INE584C01011,523062,J.J.FINANCE CORPORATION LTD.,X,BSE
INE124B01018,523100,COSMO FERRITES LTD.,X,BSE
INE293E01031,523105,CROPSTER AGRO LIMITED,B,BSE
INE628D01014,523120,ADOR MULTIPRODUCTS LTD.,XT,BSE
INE442D01010,523144,MEDI-CAPS LTD.,X,BSE
INE910B01028,523151,OTCO INTERNATIONAL LTD.,X,BSE
INE599F01020,523160,MORGANITE CRUCIBLE (INDIA) LTD,X,BSE
INE00FM01013,523186,B&A PACKAGING INDIA LIMITED,X,BSE
INE421A01028,523204,ABAN OFFSHORE LTD.,B,BSE
INE173J01018,523222,SRM ENERGY LTD.,XT,BSE
INE369D01023,523232,CONTINENTAL PETROLEUMS LTD.,X,BSE
INE006F01018,523242,NB FOOTWEAR LTD.,P,BSE
INE082B01018,523248,MACHINO PLASTICS LTD.,X,BSE
INE395B01048,523277,GV FILMS LTD.,X,BSE
INE763B01013,523289,RAMA VISION LTD.,X,BSE
INE241V01018,523309,SHRI GANG INDUSTRIES AND ALLIE,X,BSE
INE177F01017,523323,KOVAI MEDICAL CENTER & HOSPITA,B,BSE
INE888N01013,523351,STANDARD SHOE SOLE AND MOULD (,P,BSE
INE281E01010,523373,MINI DIAMONDS (INDIA) LTD.,X,BSE
INE982C01033,523387,TRITON CORP.LTD.,XT,BSE
INE833A01016,523411,ADC INDIA COMMUNICATIONS LIMIT,X,BSE
INE141D01018,523419,TAMILNADU TELECOMMUNICATIONS L,T,BSE
INE459D01014,523425,SUNRAJ DIAMOND EXPORTS LTD.,XT,BSE
INE207B01011,523449,SHARP INDIA LTD.,X,BSE
INE969D01012,523465,IND BANK HOUSING LTD.,B,BSE
INE250C01027,523467,JAI MATA GLASS LTD.,XT,BSE
INE026D01011,523475,LOTUS CHOCOLATE CO.LTD.,B,BSE
INE883C01025,523483,PACIFIC INDUSTRIES LTD.,X,BSE
INE889F01017,523489,CHENNAI MEENAKSHI MULTISPECIAL,X,BSE
INE951C01012,523519,UNIVERSAL OFFICE AUTOMATION LT,XT,BSE
INE170D01025,523537,APM INDUSTRIES LTD.,X,BSE
INE951B01014,523550,KRYPTON INDUSTRIES LTD.,X,BSE
INE010C01025,523558,SWISS MILITARY CONSUMER GOODS,X,BSE
INE199D01016,523566,MARTIN BURN LTD.,X,BSE
INE826B01018,523586,INDIAN TONERS & DEVELOPERS LTD,X,BSE
INE638D01021,523594,KUNSTSTOFFE INDUSTRIES LTD.,X,BSE
INE438E01032,523606,SIKA INTERPLANT SYSTEMS LTD.,B,BSE
INE486I01016,523620,PHAARMASIA LTD.,X,BSE
INE558A01019,523638,IP RINGS LTD.,X,BSE
INE823D01011,523650,YASH INNOVENTURES LIMITED,X,BSE
INE465K01016,523652,Kkalpana Plastick Limited,X,BSE
INE054C01015,523660,WATERBASE LTD.,X,BSE
INE954B01018,523672,FLEX FOODS LTD.,X,BSE
INE798D01015,523676,GOLKUNDA DIAMONDS & JEWELLERY,X,BSE
INE842B01015,523696,FORTIS MALAR HOSPITALS LIMITED,X,BSE
INE318C01014,523710,SAYAJI HOTELS LTD.,X,BSE
INE119B01018,523722,SVAM SOFTWARE LTD.,XT,BSE
INE866A01016,523732,ECOBOARD INDUSTRIES LTD.,X,BSE
INE502D01011,523752,TRANS INDIA HOUSE IMPEX LIMITE,X,BSE
INE844D01017,523782,Mitshi India Limited,X,BSE
INE344E01016,523790,SHUKRA JEWELLERS LTD.,P,BSE
INE048C01025,523796,VICEROY HOTELS LTD.,T,BSE
INE959D01013,523826,SOVEREIGN DIAMONDS LTD.,X,BSE
INE862C01029,523832,MUKAT PIPES LTD.,X,BSE
INE965C01038,523840,INNOVATIVE TECH PACK LTD.,X,BSE
INE460D01038,523842,SUPER TANNERY LIMITED,X,BSE
INE537B01011,523844,CONSTRONICS INFRA LIMITED,XT,BSE
INE767C01012,523850,AXTEL INDUSTRIES LTD.,X,BSE
INE926B01016,523862,Pacheli Industrial Finance Lim,B,BSE
INE191C01023,523874,East India Drums and Barrels M,XT,BSE
INE317D01014,523888,V R WOODART LTD.,XT,BSE
INE316O01021,523896,AVI PRODUCTS INDIA LIMITED,XT,BSE
INE806J01013,524013,HINDUSTAN FLUOROCARBONS LTD.,T,BSE
INE637N01014,524031,PATIDAR BUILDCON LIMITED,XT,BSE
INE809A01032,524037,RAMA PHOSPHATES LTD.,T,BSE
INE204D01022,524038,VENLON ENTERPRISES LTD.,X,BSE
INE681F01018,524080,HARYANA LEATHER CHEMICALS LTD.,X,BSE
INE250B01029,524129,VINYL CHEMICALS (INDIA) LTD.,T,BSE
INE417E01010,524136,PEE CEE COSMA SOPE LTD.,X,BSE
INE034F01010,524156,TCM LTD.,X,BSE
INE133C01033,524174,KESAR PETROPRODUCTS LTD.,X,BSE
INE058I01013,524202,LACTOSE (INDIA) LTD.,X,BSE
INE757D01011,524204,TEESTA AGRO INDUSTRIES LTD.,X,BSE
INE702E01015,524210,PENTOKEY ORGANY (INDIA) LTD.,XT,BSE
INE486D01017,524218,RESONANCE SPECIALTIES LTD.,XT,BSE
INE659F01014,524238,GUJARAT INJECT (KERALA) LTD.,XT,BSE
INE008B01013,524288,AIMCO PESTICIDES LTD.,X,BSE
INE499G01013,524314,GUJARAT TERCE LABORATORIES LTD,X,BSE
INE323K01017,524322,KABRA DRUGS LTD.,XT,BSE
INE573R01012,524324,SEYA INDUSTRIES LTD.,T,BSE
INE065E01017,524336,SHREE HARI CHEMICALS EXPORT LT,X,BSE
INE803D01021,524342,INDO BORAX & CHEMICALS LTD.,T,BSE
INE829A01014,524396,BIOFIL CHEMICALS & PHARMACEUTI,T,BSE
INE806D01016,524400,ISHITA DRUGS & INDUSTRIES LTD.,X,BSE
INE113E01015,524408,UNIVERSAL STARCH-CHEM ALLIED L,X,BSE
INE198H01019,524412,AAREY DRUGS & PHARMACEUTICALS,T,BSE
INE744C01029,524414,NORRIS MEDICINES LTD.,X,BSE
INE810M01019,524434,ASIAN PETROPRODUCTS & EXPORTS,X,BSE
INE198C01010,524440,CAMEX LTD.,X,BSE
INE313M01030,524444,EVEXIA LIFECARE LIMITED,X,BSE
INE319N01019,524458,INDO EURO INDCHEM LTD.,X,BSE
INE312C01025,524470,SYNCOM FORMULATIONS (INDIA) LT,T,BSE
INE249D01019,524480,RIDDHI SIDDHI GLUCO BIOLS LTD.,X,BSE
INE038B01010,524488,SVC INDUSTRIES LIMITED,X,BSE
INE729D01010,524500,KILITCH DRUGS (INDIA) LTD.,T,BSE
INE683E01017,524506,CORAL LABORATORIES LTD.,X,BSE
INE276N01011,524514,TULASEE BIO-ETHANOL LTD.,ZP,BSE
INE711D01018,524516,BACIL PHARMA LTD.,XT,BSE
INE268B01013,524518,KREBS BIOCHEMICALS & INDUSTRIE,T,BSE
INE879K01018,524520,KMC SPECIALITY HOSPITALS (INDI,B,BSE
INE919B01011,524522,LAFFANS PETROCHEMICALS LTD.,X,BSE
INE972C01018,524534,BHASKAR AGROCHEMICALS LTD.,XT,BSE
INE06DM01015,524546,Satiate Agri Limited,ZP,BSE
INE465H01012,524548,SHARMA EAST INDIA HOSPITALS &,XT,BSE
INE052E01015,524564,GAYATRI BIOORGANICS LTD.,XT,BSE
INE117D01018,524572,PHARMAIDS PHARMACEUTICALS LTD.,X,BSE
INE737C01023,524576,VIVID GLOBAL INDUSTRIES LTD.,X,BSE
INE686C01014,524580,PRIYA LTD.,XT,BSE
INE314D01011,524582,TIRUPATI STARCH & CHEMICALS LT,X,BSE
INE422G01015,524590,HEMO ORGANIC LIMITED,X,BSE
INE263B01022,524592,JAYSYNTH ORGOCHEM LIMITED,X,BSE
INE994D01010,524594,Aeonx Digital Technology Limit,X,BSE
INE875N01036,524602,BANDARAM PHARMA PACKTECH LIMIT,X,BSE
INE415H01017,524606,BERYL DRUGS LTD.,X,BSE
INE056E01024,524614,IEL LIMITED,X,BSE
INE532B01020,524622,ISTREET NETWORK LIMITED,XT,BSE
INE076D01016,524624,GAGAN GASES LTD.,XT,BSE
INE750B01010,524628,PARKER AGROCHEM EXPORTS LTD.,X,BSE
INE551C01044,524632,Shukra Pharmaceuticals Limited,XT,BSE
INE058F01019,524634,ALUFLUORIDE LTD.,X,BSE
INE102E01018,524636,OXYGENTA PHARMACEUTICAL LIMITE,XT,BSE
INE078I01011,524640,ARCHIT ORGANOSYS LTD.,X,BSE
INE528E01022,524642,SIKOZY REALTORS LIMITED,X,BSE
INE331C01017,524661,WELCURE DRUGS & PHARMACEUTICAL,XT,BSE
INE994B01014,524663,BHARAT IMMUNOLOGICALS & BIOLOG,B,BSE
INE645C01010,524675,KABSONS INDUSTRIES LTD.,X,BSE
INE473E01021,524687,BASANT AGRO TECH (INDIA) LTD.,X,BSE
INE751D01014,524703,SANDU PHARMACEUTICALS LTD.,X,BSE
INE295D01020,524709,NACL Industries Limited,T,BSE
INE427C01021,524711,VISTA PHARMACEUTICALS LTD.,X,BSE
INE150C01011,524717,TITAN BIOTECH LTD.,X,BSE
INE004E01016,524727,Span Divergent Limited,X,BSE
INE354A01013,524731,JENBURKT PHARMACEUTICALS LTD.,X,BSE
INE302F01011,524748,LINK PHARMA CHEM LTD.,X,BSE
INE643N01012,524752,DECIPHER LABS LIMITED,X,BSE
INE634B01016,524768,EMMESSAR BIOTECH & NUTRITION L,X,BSE
INE334C01029,524790,EVEREST ORGANICS LTD.,XT,BSE
INE037C01010,524808,PHYTO CHEM (INDIA) LTD.,X,BSE
INE457C01010,524818,DYNAMIC INDUSTRIES LTD.,XT,BSE
INE278D01018,524828,BDH INDUSTRIES LTD.,X,BSE
INE593O01017,526001,JAUSS POLYMERS LTD.,XT,BSE
INE700B01015,526009,PROCAL ELECTRONICS INDIA LTD.,Z,BSE
INE064L01015,526025,GLOBUS CONSTRUCTORS & DEVELOPE,X,BSE
INE144D01012,526027,CUBEX TUBINGS LTD.,T,BSE
INE809B01014,526043,POLYMECHPLAST MACHINES LTD.,X,BSE
INE395F01023,526071,STELLANT SECURITIES (INDIA) LT,XT,BSE
INE020S01012,526073,GALAXY BEARINGS LTD.,X,BSE
INE895E01017,526081,SC Agrotech Limited,X,BSE
INE427E01027,526095,RAVILEELA GRANITES LTD.,X,BSE
INE602H01010,526113,UNIROYAL MARINE EXPORTS LTD.,X,BSE
INE327D01013,526115,KARAN WOO-SIN LTD.,X,BSE
INE011D01013,526117,SHERVANI INDUSTRIAL SYNDICATE,X,BSE
INE00HZ01011,526125,BN HOLDINGS LIMITED,X,BSE
INE881B01054,526133,SUPERTEX INDUSTRIES LTD.,X,BSE
INE278C01010,526137,SHETRON LTD.,X,BSE
INE773D01018,526139,TRANSGENE BIOTEK LTD.,X,BSE
INE343A01016,526143,MPL PLASTICS LTD.,X,BSE
INE926C01022,526159,NIKHIL ADHESIVES LTD.,X,BSE
INE175C01018,526161,SPENTA INTERNATIONAL LTD.,X,BSE
INE678F01014,526169,MULTIBASE INDIA LTD.,X,BSE
INE449C01025,526173,ANDREW YULE & COMPANY LTD.,B,BSE
INE983C01015,526179,LUDLOW JUTE & SPECIALITIES LTD,XT,BSE
INE293C01019,526187,ASHRAM ONLINE.COM LTD.,X,BSE
INE618A01011,526193,ROYAL CUSHION VINYL PRODUCTS L,X,BSE
INE552E01014,526195,NEOGEM INDIA LTD.,Z,BSE
INE170U01011,526211,SURAJ INDUSTRIES LTD.,X,BSE
INE253C01013,526225,BLOOM DEKOR LTD.,XT,BSE
INE307D01015,526231,STANDARD SURFACTANTS LTD.,X,BSE
INE902C01015,526237,MORGAN VENTURES LTD.,X,BSE
INE762C01021,526241,AMRAPALI INDUSTRIES LTD.,X,BSE
INE033E01015,526251,MID EAST PORTFOLIO MANAGEMENT,X,BSE
INE293N01016,526269,CRESTCHEM LTD.,X,BSE
INE047C01019,526301,MEDINOVA DIAGNOSTIC SERVICES L,X,BSE
INE410G01010,526315,DIVYASHAKTI LIMITED,X,BSE
INE115F01017,526335,SHREYAS INTERMEDIATES LTD.,X,BSE
INE744D01019,526345,PANJON LTD.,X,BSE
INE138B01018,526355,DUROPACK LTD.,X,BSE
INE967A01012,526365,SWARNSARITA JEWELS INDIA LIMIT,X,BSE
INE908C01012,526373,CINDRELLA HOTELS LTD.,X,BSE
INE299D01022,526407,HAMPTON SKY REALTY LIMITED,X,BSE
INE301C01028,526409,KKALPANA INDUSTRIES (INDIA) LT,XT,BSE
INE870B01024,526415,OK PLAY INDIA LTD.,X,BSE
INE479D01038,526423,KRITI INDUSTRIES (INDIA) LTD.,T,BSE
INE867C01010,526433,ASM TECHNOLOGIES LTD.,B,BSE
INE759I01024,526435,PERFECTPAC LTD.,X,BSE
INE267C01013,526439,AMBITIOUS PLASTOMAC COMPANY LT,XT,BSE
INE515B01025,526441,VISION CINEMAS LTD.,X,BSE
INE072B01027,526443,Artificial Electronics Intelli,X,BSE
INE007C01021,526445,INDRAYANI BIOTECH LTD.,X,BSE
INE940E01011,526468,EURO LEDER FASHION LTD.,X,BSE
INE391C01011,526471,WINSOME BREWERIES LTD.,X,BSE
INE152E01013,526473,ELEGANT FLORICULTURE & AGROTEC,XT,BSE
INE118B01010,526477,SOUTH ASIAN ENTERPRISES LTD.,XT,BSE
INE765B01018,526479,SKY INDUSTRIES LTD.,X,BSE
INE245B01011,526481,PHOENIX INTERNATIONAL LTD.,X,BSE
INE432N01010,526488,BHUDEVI INFRA PROJECTS LIMITED,XT,BSE
INE206C01029,526490,PRATIK PANELS LTD.,X,BSE
INE582D01013,526492,Rishiroop Limited,X,BSE
INE818D01011,526494,PROMACT IMPEX LIMITED,X,BSE
INE398F01019,526500,STERLING GREEN WOODS LTD.,X,BSE
INE796B01013,526504,DOLPHIN MEDICAL SERVICES LTD.,XT,BSE
INE356B01024,526506,SYSTEMATIX CORPORATE SERVICES,B,BSE
INE825D01016,526508,Shahi Shipping Limited,X,BSE
INE840D01015,526519,ALPINE HOUSING DEVELOPMENT COR,X,BSE
INE550D01010,526525,WORLDWIDE ALUMINIUM LIMITED,X,BSE
INE670C01026,526530,IIRM HOLDINGS INDIA LIMITED,X,BSE
INE716K01020,526532,SQUARE FOUR PROJECTS INDIA LIM,X,BSE
INE967B01028,526544,SGL RESOURCES LIMITED,XT,BSE
INE493D01013,526546,CHOKSI LABORATORIES LTD.,XT,BSE
INE159C01012,526554,SALGUTI INDUSTRIES LTD.,XT,BSE
INE696E01019,526568,LONGVIEW TEA COMPANY LTD.,Z,BSE
INE519N01014,526570,MIDWEST GOLD LTD.,XT,BSE
INE439G01019,526574,ENTERPRISE INTERNATIONAL LTD.,X,BSE
INE015B01018,526586,WIM PLAST LTD.,X,BSE
INE813B01016,526588,PHOTOQUIP INDIA LTD.,X,BSE
INE557B01019,526596,LIBERTY SHOES LTD.,T,BSE
INE845B01018,526604,LIPPI SYSTEMS LTD.,X,BSE
INE561D01025,526614,EXPO ENGINEERING AND PROJECTS,X,BSE
INE233D01013,526616,NATIONAL PLASTIC INDUSTRIES LT,X,BSE
INE244C01020,526622,MFL INDIA LTD.,X,BSE
INE594V01028,526638,TEXEL INDUSTRIES LTD.,X,BSE
INE008C01011,526640,ROYALE MANOR HOTELS & INDUSTRI,X,BSE
INE610C01014,526662,RAJDARSHAN INDUSTRIES LTD.,T,BSE
INE008N01018,526675,TIRTH PLASTIC LTD.,XT,BSE
INE055C01020,526677,DSJ KEEP LEARNING LIMITED,T,BSE
INE275F01019,526683,Univa Foods Limited,T,BSE
INE423D01010,526703,ECOPLAST LTD.,X,BSE
INE095B01010,526705,ELEGANT MARBLES & GRANI INDUST,X,BSE
INE839A01021,526709,BITS LTD.,X,BSE
INE627D01016,526711,ADARSH PLANT PROTECT LTD.,X,BSE
INE136C01044,526717,HCP PLASTENE BULKPACK LIMITED,XT,BSE
INE653C01022,526721,NICCO PARKS & RESORTS LTD.,X,BSE
INE920C01017,526723,NTC INDUSTRIES LTD.,X,BSE
INE797D01017,526727,GARNET CONSTRUCTION LTD.,XT,BSE
INE630D01010,526731,BRIGHT BROTHERS LTD.,X,BSE
INE869A01010,526739,NARMADA GELATINES LTD.,X,BSE
INE078D01012,526747,PG FOILS LTD.,X,BSE
INE915E01013,526751,GRATEX INDUSTRIES LTD.,XT,BSE
INE548D01014,526755,VELAN HOTELS LTD.,XT,BSE
INE931B01016,526761,HOWARD HOTELS LTD.,X,BSE
INE891E01024,526773,PRESSURE SENSITIVE SYSTEMS (IN,Z,BSE
INE760B01019,526775,VALIANT COMMUNICATIONS LTD.,XT,BSE
INE934C01018,526783,DR.AGARWALS EYE HOSPITAL LTD.,B,BSE
INE338N01019,526799,UNION QUALITY PLASTICS LTD.,XT,BSE
INE753B01014,526813,RAGHUNATH INTERNATIONAL LTD.,X,BSE
INE928C01010,526821,DAI-ICHI KARKARIA LTD.,X,BSE
INE016C01014,526823,RAJESWARI INFRASTRUCTURE LIMIT,Z,BSE
INE882D01017,526827,SPICE ISLANDS INDUSTRIES LIMIT,XT,BSE
INE413C01013,526839,SHELTER INFRA PROJECTS LTD.,X,BSE
INE794C01016,526841,SHAKTI PRESS LTD.,X,BSE
INE338C01012,526847,ASHIRWAD STEELS & INDUSTRIES L,X,BSE
INE986A01012,526853,BILCARE LTD.,X,BSE
INE973B01026,526859,ISF LIMITED,X,BSE
INE988D01012,526861,RISHI LASER LTD.,X,BSE
INE966C01010,526865,JAINCO PROJECTS (INDIA) LTD.,X,BSE
INE795E01019,526869,KUMBHAT FINANCIAL SERVICES LTD,X,BSE
INE017E01018,526871,INTEC CAPITAL LTD.,X,BSE
INE184D01026,526873,RAJASTHAN GASES LTD.,X,BSE
INE797C01019,526877,SIDDHESWARI GARMENTS LTD.,XT,BSE
INE944C01017,526891,MARKET CREATORS LTD.,X,BSE
INE552B01010,526899,HIMALAYA FOOD INTERNATIONAL LI,XT,BSE
INE344I01017,526901,SONAL ADHESIVES LTD.,X,BSE
INE743D01011,526905,Padmanabh Industries Ltd,XT,BSE
INE400G01011,526931,HARIYANA SHIP BREAKERS LTD.,X,BSE
INE377D01018,526935,ARUNIS ABODE LIMITED,XT,BSE
INE116E01018,526941,VAISHNO CEMENT CO.LTD.,P,BSE
INE945B01016,526945,TYROON TEA CO.LTD.,X,BSE
INE411B01019,526953,VENUS REMEDIES LTD.,T,BSE
INE404B01022,526961,LAST MILE ENTERPRISES LIMITED,X,BSE
INE372D01019,526965,GUJARAT CRAFT INDUSTRIES LTD.,X,BSE
INE025D01013,526967,HEERA ISPAT LTD.,XT,BSE
INE313G01016,526971,DHOOT INDUSTRIAL FINANCE LTD.,X,BSE
INE318P01016,526977,CRIMSON METAL ENGINEERING COMP,P,BSE
INE402H01015,526981,SHRI BAJRANG ALLIANCE LIMITED,XT,BSE
INE847D01010,527005,SHREE PACETRONIX LTD.,XT,BSE
INE607G01011,530025,SAMYAK INTERNATIONAL LTD.,XT,BSE
INE563D01013,530027,AADI INDUSTRIES LTD.,X,BSE
INE612D01018,530035,SANTOSH FINE-FAB LTD.,XT,BSE
INE618F01010,530037,SPARKLE GOLD ROCK LIMITED,XT,BSE
INE326C01017,530043,ACKNIT INDUSTRIES LTD.,X,BSE
INE090D01017,530045,TITAN SECURITIES LTD.,X,BSE
INE055E01034,530053,REAL ECO-ENERGY LIMITED,X,BSE
INE264N01017,530055,HARMONY CAPITAL SERVICES LTD.,XT,BSE
INE984E01035,530057,Vivanza Biosciences Limited,XT,BSE
INE095C01018,530063,YASHRAJ CONTAINEURS LTD.,XT,BSE
INE689J01013,530065,LORDS ISHWAR HOTELS LIMITED,X,BSE
INE795D01011,530077,PURETROP FRUITS LIMITED,X,BSE
INE715F01014,530093,ACE EDUTREND LTD.,Z,BSE
INE656B01027,530095,PRADHIN LIMITED,X,BSE
INE069B01023,530109,ANUPAM FINSERV LIMITED,XT,BSE
INE639C01013,530111,RAJ PACKAGING INDUSTRIES LTD.,X,BSE
INE444D01016,530119,NATRAJ PROTEINS LTD.,X,BSE
INE103E01016,530125,SAMRAT PHARMACHEM LTD.,X,BSE
INE446D01011,530127,NPR FINANCE LTD.,X,BSE
INE445D01013,530129,NILE LTD.,X,BSE
INE924B01011,530133,AMCO INDIA LTD.,XT,BSE
INE302C01018,530139,KREON FINNANCIAL SERVICES LTD.,XT,BSE
INE487G01018,530141,GYAN DEVELOPERS & BUILDERS LTD,XT,BSE
INE017C01012,530145,KISAN MOULDINGS LTD.,X,BSE
INE256G01033,530151,VIJAY TEXTILES LTD.,Z,BSE
INE236P01010,530161,GARODIA CHEMICALS LTD.,P,BSE
INE817B01025,530163,KERALA AYURVEDA LTD.,XT,BSE
INE153K01018,530167,MOONGIPA CAPITAL FINANCE LTD.,X,BSE
INE388C01017,530169,MOHIT PAPER MILLS LTD.,X,BSE
INE108C01019,530171,DAULAT SECURITIES LTD.,X,BSE
INE473F01010,530173,OSCAR GLOBAL LTD.,XT,BSE
INE213B01019,530175,ODYSSEY TECHNOLOGIES LTD.,X,BSE
INE015F01019,530179,RSC INTERNATIONAL LTD.,XT,BSE
INE936A01025,530185,Surat Trade and Mercantile Lim,X,BSE
INE354E01031,530187,ATHARV ENTERPRISES LTD.,XT,BSE
INE365H01014,530197,FUNDVISER CAPITAL (INDIA) LIMI,X,BSE
INE629F01025,530201,KALLAM TEXTILES LTD,X,BSE
INE899B01015,530207,BRAWN BIOTECH LTD.,X,BSE
INE501D01013,530213,FORTUNE INTERNATIONAL LTD.,X,BSE
INE050N01010,530215,KINGS INFRA VENTURES LIMITED,X,BSE
INE295B01016,530217,SWOJAS FOODS LIMITED,X,BSE
INE690D01014,530231,SUBHASH SILK MILLS LTD.,X,BSE
INE292C01011,530233,AURO LABORATORIES LTD.,X,BSE
INE533C01018,530235,KJMC FINANCIAL SERVICES LTD.,X,BSE
INE495B01038,530239,SUVEN LIFE SCIENCES LTD.,T,BSE
INE032E01017,530245,ARYAMAN FINANCIAL SERVICES LTD,X,BSE
INE958C01025,530249,BRIDGE SECURITIES LTD.,X,BSE
INE001O01029,530251,RISA INTERNATIONAL LTD.,X,BSE
INE497E01020,530253,RAJASTHAN TUBE MANUFACTURING C,XT,BSE
INE961B01013,530255,KAY POWER AND PAPER LTD.,X,BSE
INE003B01014,530259,INTER STATE OIL CARRIER LTD.,XT,BSE
INE062C01042,530263,GLOBAL CAPITAL MARKETS LTD.,X,BSE
INE584B01013,530265,SAINIK FINANCE & INDUSTRIES LT,XT,BSE
INE021N01011,530267,ARIGATO UNIVERSE LIMITED,X,BSE
INE652D01014,530271,RICH UNIVERSE NETWORK LTD.,XT,BSE
INE373C01019,530281,QUANTUM DIGITAL VISION (INDIA),X,BSE
INE102F01015,530289,SP CAPITAL FINANCING LTD.,X,BSE
INE368D01025,530309,CHANDRA PRABHU INTERNATIONAL L,X,BSE
INE285U01025,530313,KIMIA BIOSCIENCES LIMITED,XT,BSE
INE428D01019,530315,HINDUSTAN TIN WORKS LTD.,X,BSE
INE362C01012,530317,GODAVARI DRUGS LTD.,X,BSE
INE001E01012,530331,PREMCO GLOBAL LTD.,X,BSE
INE596B01017,530341,MUKESH BABU FINANCIAL SERVICES,X,BSE
INE883D01023,530357,KBS INDIA LIMITED,X,BSE
INE428P01013,530361,PRABHHANS INDUSTRIES LIMITED,X,BSE
INE380C01014,530369,VAMSHI RUBBER LTD.,XT,BSE
INE526H01011,530401,VINYOFLEX LTD.,X,BSE
INE356F01017,530405,JINDAL CAPITAL LTD.,X,BSE
INE932F01015,530407,EPIC ENERGY LTD.,X,BSE
INE886B01012,530419,SUMEDHA FISCAL SERVICES LTD.,X,BSE
INE430F01010,530421,KUWER INDUSTRIES LTD.,XT,BSE
INE865B01016,530427,CHOKSI ASIA LIMITED,XT,BSE
INE831C01016,530429,ASHISH POLYPLAST LTD.,X,BSE
INE960E01019,530433,SHIVA GLOBAL AGRO INDUSTRIES L,X,BSE
INE140C01012,530439,SIDDHA VENTURES LTD.,X,BSE
INE293D01017,530443,KIRAN SYNTEX LTD.,X,BSE
INE764B01029,530445,SUMERU INDUSTRIES LTD.,X,BSE
INE347C01013,530449,RUNGTA IRRIGATION LTD.,X,BSE
INE959B01017,530457,GTT DATA SOLUTIONS LIMITED,X,BSE
INE808A01018,530459,VALSON INDUSTRIES LTD.,XT,BSE
INE440C01016,530461,SABOO SODIUM CHLORO LTD.,X,BSE
INE721D01017,530469,GSL SECURITIES LTD.,XT,BSE
INE337E01010,530477,VIKRAM THERMO (INDIA) LTD.,X,BSE
INE473C01025,530495,STRATMONT INDUSTRIES LIMITED,X,BSE
INE701G01012,530499,A.K.CAPITAL SERVICES LTD.,X,BSE
INE467D01017,530521,VIRAT INDUSTRIES LTD.,XT,BSE
INE786J01033,530525,RAJNISH RETAIL LIMITED,X,BSE
INE390D01011,530533,TERAI TEA CO.LTD.,X,BSE
INE949B01018,530545,COSCO (INDIA) LTD.,X,BSE
INE395E01018,530547,KEN FINANCIAL SERVICES LTD.,X,BSE
INE790G01031,530549,SHILPA MEDICARE LTD.,T,BSE
INE132F01038,530557,NCL RESEARCH & FINANCIAL SERVI,X,BSE
INE149B01015,530565,POPEES CARES LIMITED,X,BSE
INE335G01019,530571,EXPLICIT FINANCE LTD.,X,BSE
INE519D01015,530577,LADDERUP FINANCE LTD.,X,BSE
INE906L01025,530581,EKAM LEASING & FINANCE CO.LTD.,X,BSE
INE691C01022,530585,SWASTIKA INVESTMART LTD.,X,BSE
INE573B01016,530589,PRIMA PLASTICS LTD.,X,BSE
INE381G01013,530595,TELECANOR GLOBAL LTD.,X,BSE
INE582C01015,530601,JAGSONPAL FINANCE & LEASING LT,X,BSE
INE134F01026,530611,STURDY INDUSTRIES LTD.,Z,BSE
INE194E01015,530615,GARG FURNACE LTD.,X,BSE
INE375C01014,530617,SAMPRE NUTRITIONS LTD.,XT,BSE
INE864E01021,530621,Akar Auto Industries Limited,XT,BSE
INE834D01018,530627,Vipul Organics Limited,XT,BSE
INE316A01038,530643,ECO RECYCLING LTD.,B,BSE
INE912B01032,530663,GOYAL ASSOCIATES LTD.,X,BSE
INE812B01026,530665,ZENITH HEALTH CARE LTD.,X,BSE
INE035401020,530669,ACE ENGITECH LIMITED,XT,BSE
INE057Q01018,530675,YORK EXPORTS LTD.,XT,BSE
INE624M01014,530689,LYKIS LIMITED,X,BSE
INE233C01023,530695,PRIME PROPERTY DEVELOPMENT COR,X,BSE
INE546F01013,530697,Zenlabs Ethica Limited,X,BSE
INE533D01032,530699,RAJ RAYON INDUSTRIES LIMITED,T,BSE
INE161F01011,530705,ANIRIT VENTURES LIMITED,X,BSE
INE225G01012,530709,GOWRA LEASING & FINANCE LTD.,XT,BSE
INE144C01014,530711,JAGAN LAMPS LTD.,X,BSE
INE093B01015,530715,ALPS INDUSTRIES LTD.,T,BSE
INE041B01014,530723,ASIT C.MEHTA FINANCIAL SERVICE,XT,BSE
INE900O01014,530733,ENCODE PACKAGING INDIA LIMITED,X,BSE
INE812S01012,530741,OVOBEL FOODS LTD.,XT,BSE
INE366C01021,530745,ACS TECHNOLOGIES LIMITED,XT,BSE
INE807A01010,530747,CHALLANI CAPITAL LIMITED,X,BSE
INE715D01019,530755,CORAL NEWSPRINTS LTD.,X,BSE
INE510B01018,530765,AGARWAL FORTUNE INDIA LIMITED,X,BSE
INE929C01018,530771,KLG CAPITAL SERVICES LTD.,XT,BSE
INE055O01033,530787,INLAND PRINTERS LTD.,XT,BSE
INE358C01010,530789,CEEJAY FINANCE LTD.,X,BSE
INE584D01019,530795,SUNCITY SYNTHETICS LTD.,X,BSE
