ISIN,Code,SYMBOL,SERIES,EXCH,SYMBOL2,,Symbol3
INE155G01029,532529,NEW DELHI TELEVISION LTD.,T,BSE,NDTV,,NDTV.BO
INE455F01025,532532,JAIPRAKASH ASSOCIATES LTD.,T,BSE,JPASSOCIAT,,JPASSOCIAT.BO
INE052B01011,532645,BEEYU OVERSEAS LTD.,X,BSE,BEEYU,,BEEYU.BO
INE023H01027,532649,NECTAR LIFESCIENCES LTD.,T,BSE,NECLIFE,,NECLIFE.BO
INE828G01013,532656,FACOR ALLOYS LTD.,X,BSE,FACORALL,,FACORALL.BO
INE501G01024,532662,HT MEDIA LTD.,T,BSE,HTMEDIA,,HTMEDIA.BO
INE160H01019,532676,PBA INFRASTRUCTURE LTD.,X,BSE,PBAINFRA,,PBAINFRA.BO
INE202H01019,532686,KERNEX MICROSYSTEMS (INDIA) LT,T,BSE,KERNEX,,KERNEX.BO
INE216H01027,532696,EDUCOMP SOLUTIONS LTD.,Z,BSE,EDUCOMP,,EDUCOMP.BO
INE266H01014,532701,CELLA SPACE LIMITED,Z,BSE,CELLA,,CELLA.BO
INE251H01024,532708,GVK POWER & INFRASTRUCTURE LTD,T,BSE,GVKPIL,,GVKPIL.BO
INE330H01018,532712,RELIANCE COMMUNICATIONS LTD.,T,BSE,RCOM,,RCOM.BO
INE286H01012,532721,VISA STEEL LTD.,T,BSE,VISASTEEL,,VISASTEEL.BO
INE493H01014,532723,MPDL LIMITED,X,BSE,MPDL,,MPDL.BO
INE353H01010,532730,STL GLOBAL LTD.,T,BSE,SGL,,SGL.BO
INE388G01026,532738,TwamevConstruction and Infrast,T,BSE,TICL,,TICL.BO
INE111F01016,532742,PAUSHAK LTD.,B,BSE,PAUSHAKLTD,,PAUSHAKLTD.BO
INE302H01017,532744,GTN TEXTILES LTD.,X,BSE,GTNTEX,,GTNTEX.BO
INE347H01012,532745,INDITRADE CAPITAL LIMITED,X,BSE,INDICAP,,INDICAP.BO
INE596H01014,532761,HOV SERVICES LTD.,T,BSE,HGM,,HGM.BO
INE516H01012,532766,RICHA INDUSTRIES LTD.,Z,BSE,RICHAIND,,RICHAIND.BO
INE020G01017,532774,Inspirisys Solutions Limited,T,BSE,INSPIRISYS,,INSPIRISYS.BO
INE561H01026,532780,PARSVNATH DEVELOPERS LTD.,T,BSE,PARSVNATH,,PARSVNATH.BO
INE627H01017,532801,CAMBRIDGE TECHNOLOGY ENTERPRIS,T,BSE,CTE,,CTE.BO
INE768E01024,532806,AI CHAMPDANY INDUSTRIES LTD.,X,BSE,AICHAMP,,AICHAMP.BO
INE804H01012,532812,TRANSWARRANTY FINANCE LTD.,T,BSE,TFL,,TFL.BO
INE998H01012,532817,ORIENTAL TRIMEX LTD.,T,BSE,ORIENTALTL,,ORIENTALTL.BO
INE311H01018,532820,E-Land Apparel Limited,XT,BSE,ELAND,,ELAND.BO
INE702H01018,532825,JAGJANANI TEXTILES LTD.,X,BSE,JAGJANANI,,JAGJANANI.BO
INE976H01018,532829,LEHAR FOOTWEARS LIMITED,X,BSE,LEHAR,,LEHAR.BO
INE052I01032,532834,Camlin Fine Sciences Ltd,T,BSE,CAMLINFINE,,CAMLINFINE.BO
INE788H01017,532847,HILTON METAL FORGING LTD.,T,BSE,HILTON,,HILTON.BO
INE928H01019,532855,HARYANA CAPFIN LTD.,X,BSE,HARYNACAP,,HARYNACAP.BO
INE033B01011,532866,QUINTEGRA SOLUTIONS LTD.,T,BSE,QUINTEGRA,,QUINTEGRA.BO
INE117H01019,532879,SIR SHADI LAL ENTERPRISES LTD.,X,BSE,SSLEL,,SSLEL.BO
INE022I01019,532888,ASIAN GRANITO INDIA LTD.,T,BSE,ASIANTILES,,ASIANTILES.BO
INE142I01023,532890,TAKE SOLUTIONS LTD.,T,BSE,TAKE,,TAKE.BO
INE222F01029,532893,VTM LTD.,XT,BSE,VTMLTD,,VTMLTD.BO
INE215I01027,532906,MAAN ALUMINIUM LTD.,T,BSE,MAANALU,,MAANALU.BO
INE272G01014,532911,PARLE INDUSTRIES LIMITED,X,BSE,PARLEIND,,PARLEIND.BO
INE575I01016,532918,RATHI BARS LTD.,X,BSE,RATHIBAR,,RATHIBAR.BO
INE234I01028,532925,KAUSHALYA INFRASTRUCTURE DEVEL,B,BSE,KAUSHALYA,,KAUSHALYA.BO
INE661I01014,532930,BGR ENERGY SYSTEMS LTD.,B,BSE,BGRENERGY,,BGRENERGY.BO
INE386I01018,532933,PORWAL AUTO COMPONENTS LTD.,X,BSE,PORWAL,,PORWAL.BO
INE095I01015,532934,PPAP,T,BSE,PPAP,,PPAP.BO
INE614G01033,532939,RELIANCE POWER LTD.,T,BSE,RPOWER,,RPOWER.BO
INE049I01012,532952,NAHAR CAPITAL & FINANCIAL SERV,T,BSE,NAHARCAP,,NAHARCAP.BO
INE642I01014,532957,GOKAK TEXTILES LTD.,X,BSE,GOKAKTEX,,GOKAKTEX.BO
INE778I01024,532975,TELOGICA LIMITED,X,BSE,TELOGICA,,TELOGICA.BO
INE790D01020,532992,CHL LTD.,X,BSE,CHLLTD,,CHLLTD.BO
INE955I01044,532993,SEJAL GLASS LIMITED,T,BSE,SEJALLTD,,SEJALLTD.BO
INE947I01017,532998,Lotus Eye Hospital And Institu,B,BSE,LOTUSEYE,,LOTUSEYE.BO
INE201J01017,533007,LGB FORGE LTD.,XT,BSE,LGBFORGE,,LGBFORGE.BO
INE176J01011,533014,SICAGEN INDIA LTD.,X,BSE,SICAGEN,,SICAGEN.BO
INE456H01029,533019,SIMPLEX PAPERS LTD.,X,BSE,SIMPLXPAP,,SIMPLXPAP.BO
INE359B01010,533056,VEDAVAAG SYSTEMS LTD.,X,BSE,VEDAVAAG,,VEDAVAAG.BO
INE688J01023,533090,EXCEL REALTY N INFRA LTD.,T,BSE,EXCEL,,EXCEL.BO
INE294G01026,533093,RAJ OIL MILLS LTD.,T,BSE,ROML,,ROML.BO
INE083K01017,533095,BENGAL & ASSAM COMPANY LTD.,B,BSE,BENGALASM,,BENGALASM.BO
INE429K01012,533100,PREMIER ENERGY AND INFRASTRUCT,XT,BSE,PEIL,,PEIL.BO
INE360J01011,533101,SURYAAMBA SPINNING MILLS LTD.,X,BSE,SURYAAMBA,,SURYAAMBA.BO
INE542F01020,533107,SWAN DEFENCE AND HEAVY INDUSTR,T,BSE,SWANDEF,,SWANDEF.BO
INE274K01012,533108,BHILWARA TECHNICAL TEXTILES LT,XT,BSE,BTTL,,BTTL.BO
INE318K01025,533110,SHREE PRECOATED STEELS LTD.,X,BSE,SPSL,,SPSL.BO
INE143K01019,533149,Yunik Managing Advisors Limite,X,BSE,YUNIKM,,YUNIKM.BO
INE267I01010,533163,ARSS INFRASTRUCTURE PROJECTS L,T,BSE,ARSSINFRA,,ARSSINFRA.BO
INE312J01012,533167,COROMANDEL ENGINEERING COMPANY,XT,BSE,COROENGG,,COROENGG.BO
INE864J01012,533170,TAMBOLI INDUSTRIES LIMITED,X,BSE,TAMBOLIIN,,TAMBOLIIN.BO
INE639K01016,533202,SATCHMO HOLDINGS LIMITED,XT,BSE,SATCH,,SATCH.BO
INE265D01015,533212,GKB OPHTHALMICS LTD.,X,BSE,GKB,,GKB.BO
INE866K01023,533257,INDOSOLAR LTD.,T,BSE,WAAREEINDO,,WAAREEINDO.BO
INE351L01016,533268,SEA TV NETWORK LTD.,XT,BSE,SEATV,,SEATV.BO
INE482J01021,533275,SHAH METACORP LIMITED,T,BSE,SHAH,,SHAH.BO
INE245L01028,533285,RDB INFRASTRUCTURE AND POWER L,X,BSE,RDBIPL,,RDBIPL.BO
INE565L01011,533287,ZEE LEARN LTD.,T,BSE,ZEELEARN,,ZEELEARN.BO
INE096L01025,533289,KESAR TERMINALS & INFRASTRUCTU,XT,BSE,KTIL,,KTIL.BO
INE619I01012,533292,A2Z INFRA ENGINEERING LIMITED,T,BSE,A2ZINFRA,,A2ZINFRA.BO
INE690J01011,533315,INNOVASSYNTH INVESTMENTS LTD.,XT,BSE,INOVSYNTH,,INOVSYNTH.BO
INE220J01025,533400,Future Consumer Limited,T,BSE,FCONSUMER,,FCONSUMER.BO
INE672K01025,533407,TRUE GREEN BIO ENERGY LIMITED,X,BSE,TRUEGREEN,,TRUEGREEN.BO
INE932K01015,533427,VMS INDUSTRIES LTD.,XT,BSE,VMS,,VMS.BO
INE725L01011,533451,KARMA ENERGY LTD.,T,BSE,KARMAENG,,KARMAENG.BO
INE726L01019,533452,DELPHI WORLD MONEY LIMITED,T,BSE,DELPHIFX,,DELPHIFX.BO
INE130L01014,533477,ENKEI WHEELS (INDIA) LTD.,B,BSE,ENKEIWHEL,,ENKEIWHEL.BO
INE524L01026,533482,KRIDHAN INFRA LIMITED,T,BSE,KRIDHANINF,,KRIDHANINF.BO
INE224M01013,533499,BHARATIYA GLOBAL INFOMEDIA LTD,Z,BSE,BGLOBAL,,BGLOBAL.BO
INE126M01010,533520,Yaari Digital Integrated Servi,T,BSE,YAARI,,YAARI.BO
INE650L01011,533543,BROOKS LABORATORIES LTD.,T,BSE,BROOKS,,BROOKS.BO
INE590L01019,533576,VASWANI INDUSTRIES LTD.,T,BSE,VASWANI,,VASWANI.BO
INE050L01048,533602,LESHA INDUSTRIES LTD.,X,BSE,LESHAIND,,LESHAIND.BO
INE023M01027,533605,SETUBANDHAN INFRASTRUCTURE LIM,Z,BSE,SETUINFRA,,SETUINFRA.BO
INE123M01017,533608,RDB RASAYANS LTD.,XT,BSE,RDBRL,,RDBRL.BO
INE440L01017,533629,TIJARIA POLYPIPES LTD.,T,BSE,TIJARIA,,TIJARIA.BO
INE912L01015,533632,ONELIFE CAPITAL ADVISORS LTD.,T,BSE,ONELIFECAP,,ONELIFECAP.BO
INE899L01030,533644,UJAAS ENERGY LIMITED,T,BSE,UEL,,UEL.BO
INE337M01021,533676,INDO THAI SECURITIES LTD.,T,BSE,INDOTHAI,,INDOTHAI.BO
INE258M01011,533896,FERVENT SYNERGIES LTD.,XT,BSE,FERVENTSYN,,FERVENTSYN.BO
INE480M01011,533941,THOMAS SCOTT (INDIA) LIMITED,T,BSE,THOMASCOTT,,THOMASCOTT.BO
INE482B01010,533982,TERA SOFTWARE LTD.,T,BSE,TERASOFT,,TERASOFT.BO
INE793G01035,534060,PMC FINCORP LIMITED,X,BSE,PMCFIN,,PMCFIN.BO
INE241F01011,534063,FUTURISTIC SOLUTIONS LTD.,X,BSE,FUTSOL,,FUTSOL.BO
INE123D01024,534064,ALLIANCE INTEGRATED METALIKS L,X,BSE,AIML,,AIML.BO
INE839M01018,534139,SCHNEIDER ELECTRIC INFRASTRUCT,T,BSE,SCHNEIDER,,SCHNEIDER.BO
INE550L01013,534190,OLYMPIC CARDS LTD.,X,BSE,OLPCL,,OLPCL.BO
INE472M01018,534312,MT EDUCARE LTD.,T,BSE,MTEDUCARE,,MTEDUCARE.BO
INE393F01010,534338,MAXHEIGHTS INFRASTRUCTURE LTD.,XT,BSE,MAXHEIGHTS,,MAXHEIGHTS.BO
INE204N01013,534422,LOOKS HEALTH SERVICES LIMITED,XT,BSE,LOOKS,,LOOKS.BO
INE142K01011,534532,LYPSA GEMS & JEWELLERY LTD,T,BSE,LYPSAGEMS,,LYPSAGEMS.BO
INE958L01026,534535,STRING METAVERSE LIMITED,XT,BSE,META,,META.BO
INE436N01029,534612,ADVANCE METERING TECHNOLOGY LT,X,BSE,AMTL,,AMTL.BO
INE524N01014,534623,JUPITER INFOMEDIA LTD.,X,BSE,JUPITERIN,,JUPITERIN.BO
INE581M01016,534639,VINAYAK POLYCON INTERNATIONAL,XT,BSE,VINAYAKPOL,,VINAYAKPOL.BO
INE456N01019,534691,COMFORT COMMOTRADE LTD.,X,BSE,COMCL,,COMCL.BO
INE892L01019,534708,SHANTI GURU INDUSTRIES LIMITED,M,BSE,SHANTIGURU,,SHANTIGURU.BO
INE176N01021,534732,CASPIAN CORPORATE SERVICES LIM,X,BSE,CASPIAN,,CASPIAN.BO
INE175N01023,534733,Aerpace Industries Limited,X,BSE,AERPACE,,AERPACE.BO
INE247C01023,534741,VIRTUAL GLOBAL EDUCATION LTD.,X,BSE,VIRTUALG,,VIRTUALG.BO
INE234G01022,534755,TRIO MERCANTILE & TRADING LTD.,X,BSE,TRIOMERC,,TRIOMERC.BO
INE899M01020,534920,COVIDH,XT,BSE,COVIDH,,COVIDH.BO
INE160O01031,535204,Mukta Agriculture Limited,X,BSE,MUKTA,,MUKTA.BO
INE159O01033,535205,Mystic Electronics Limited,X,BSE,MYSTICELE,,MYSTICELE.BO
INE274M01026,535267,COMFORT FINCAP LTD.,X,BSE,COMFINCAP,,COMFINCAP.BO
INE191O01010,535387,LAKHOTIA POLYESTERS (INDIA) LT,X,BSE,LAKHOTIA,,LAKHOTIA.BO
INE168O01026,535431,GCM SECURITIES LTD,B,BSE,GCMSECU,,GCMSECU.BO
INE047O01014,535458,NRB INDUSTRIAL BEARINGS LTD.,T,BSE,NIBL,,NIBL.BO
INE748D01010,535514,PRIME CAPITAL MARKET LTD.,X,BSE,PRIMECAPM,,PRIMECAPM.BO
INE902D01013,535566,KIFS FINANCIAL SERVICES LTD.,X,BSE,KIFS,,KIFS.BO
INE160L01011,535620,BINNY MILLS LTD.,X,BSE,BINNYMILLS,,BINNYMILLS.BO
INE159L01013,535621,S V GLOBAL MILL LTD.,X,BSE,SVGLOBAL,,SVGLOBAL.BO
INE860E01011,535657,OBJECTONE INFORMATION SYSTEMS,X,BSE,OONE,,OONE.BO
INE474O01010,535667,INDIA FINSEC LTD.,X,BSE,IFINSEC,,IFINSEC.BO
INE320I01017,535693,BRAHMAPUTRA INFRASTRUCTURE LTD,XT,BSE,BRAHMINFRA,,BRAHMINFRA.BO
INE989J01017,535719,AMPVOLTS LIMITED,X,BSE,AMPVOLTS,,AMPVOLTS.BO
INE731G01027,535730,KHOOBSURAT LTD,XT,BSE,KHOOBSURAT,,KHOOBSURAT.BO
INE340O01021,535910,MONEY MASTERS LEASING & FINANC,T,BSE,MMLF,,MMLF.BO
INE030P01017,535916,ALACRITY SECURITIES LTD,B,BSE,ALSL,,ALSL.BO
INE890N01027,536073,JULIEN AGRO INFRATECH LIMITED,X,BSE,JULIEN,,JULIEN.BO
INE211P01021,536128,VKJ INFRADEVELOPERS LTD,Z,BSE,VKJINFRA,,VKJINFRA.BO
INE906O01029,536264,TIGER LOGISTICS (INDIA) LTD,X,BSE,TIGERLOGS,,TIGERLOGS.BO
INE690O01011,536493,JK AGRI GENETICS LTD,X,BSE,JKAGRI,,JKAGRI.BO
INE314I01036,536565,NOVELIX PHARMACEUTICALS LIMITE,XT,BSE,NOVELIX,,NOVELIX.BO
INE428B01013,536659,PVV Infra Limited,X,BSE,PVVINFRA,,PVVINFRA.BO
INE962O01014,536672,VCU DATA MANAGEMENT LTD,X,BSE,VCU,,VCU.BO
INE138O01029,536709,IND Renewable Energy Ltd,X,BSE,INDRENEW,,INDRENEW.BO
INE325P01011,536738,STELLAR CAPITAL SERVICES LTD,M,BSE,STELLAR,,STELLAR.BO
INE156M01017,536846,YURANUS INFRASTRUCTURE LTD,XT,BSE,YURANUS,,YURANUS.BO
INE947C01010,536965,B. P. CAPITAL LTD,XT,BSE,BPCAP,,BPCAP.BO
INE536P01021,536974,CAPTAIN POLYPLAST LTD,X,BSE,CPL,,CPL.BO
INE185K01036,537069,ARNOLD HOLDINGS LTD,X,BSE,ARNOLD,,ARNOLD.BO
INE671C01016,537253,SUNIL HEALTHCARE LTD,X,BSE,SUNLOC,,SUNLOC.BO
INE140B01014,537254,RCI INDUSTRIES & TECHNOLOGIES,Z,BSE,RCIIND,,RCIIND.BO
INE448G01010,537291,NATH BIO-GENES (INDIA) LTD,T,BSE,NATHBIOGEN,,NATHBIOGEN.BO
INE212P01011,537326,CHEMTECH INDUSTRIAL VALVES LTD,X,BSE,CHEMTECH,,CHEMTECH.BO
INE051G01012,537536,DENIS CHEM LAB LTD,X,BSE,DENISCHEM,,DENISCHEM.BO
INE546I01025,537707,LADDU GOPAL ONLINE SERVICES LI,X,BSE,LADDU,,LADDU.BO
INE101H01013,537709,SHREE HANUMAN SUGAR & INDUSTRI,XT,BSE,HANSUGAR,,HANSUGAR.BO
INE555P01013,537750,KIRAN VYAPAR LTD,X,BSE,KIRANVYPAR,,KIRANVYPAR.BO
INE905P01028,537766,B.C. POWER CONTROLS LTD,X,BSE,BCP,,BCP.BO
INE717C01025,537800,MANGALAM INDUSTRIAL FINANCE LT,X,BSE,MANGIND,,MANGIND.BO
INE159N01027,537820,VIJI FINANCE LTD,T,BSE,VIJIFIN,,VIJIFIN.BO
INE977M01024,537839,PHOENIX TOWNSHIP LTD,X,BSE,PHOENIXTN,,PHOENIXTN.BO
INE523K01012,537840,RAUNAQ INTERNATIONAL LIMITED,X,BSE,RAUNAQ,,RAUNAQ.BO
INE463B01036,537985,INFRONICS SYSTEMS LTD,X,BSE,INFRONICS,,INFRONICS.BO
INE493N01012,538081,HARIA APPARELS LTD,X,BSE,HARIAAPL,,HARIAAPL.BO
INE574G01013,538092,SHRI VASUPRADA PLANTATIONS LIM,X,BSE,VASUPRADA,,VASUPRADA.BO
INE909D01026,538212,SHARP INVESTMENTS LTD,XT,BSE,SHARPINV,,SHARPINV.BO
INE401B01010,538273,RESPONSE INFORMATICS LTD,X,BSE,RESPONSINF,,RESPONSINF.BO
INE191P01017,538319,GCM CAPITAL ADVISORS LTD,MT,BSE,GCMCAPI,,GCMCAPI.BO
INE663P01015,538351,A.F. ENTERPRISES LTD,XT,BSE,AFEL,,AFEL.BO
INE452L01012,538365,INCREDIBLE INDUSTRIES LIMITED,T,BSE,INCREDIBLE,,INCREDIBLE.BO
INE266P01017,538382,WEST LEISURE RESORTS LTD,X,BSE,WESTLEIRES,,WESTLEIRES.BO
INE792G01011,538395,NAM SECURITIES LTD,X,BSE,NAM,,NAM.BO
INE318N01011,538401,MAESTROS ELECTRONICS & TELECOM,X,BSE,METSL,,METSL.BO
INE508N01025,538422,JACKSON INVESTMENTS LTD,X,BSE,JACKSON,,JACKSON.BO
INE296Q01012,538446,MONEYBOXX FINANCE LIMITED,X,BSE,MONEYBOXX,,MONEYBOXX.BO
INE114O01020,538451,WORTH INVESTMENT & TRADING CO,X,BSE,WORTH,,WORTH.BO
INE855P01041,538452,QUASAR INDIA LTD,XT,BSE,QUASAR,,QUASAR.BO
INE901C01017,538464,THIRANI PROJECTS LTD,XT,BSE,TPROJECT,,TPROJECT.BO
INE745P01010,538465,AMARNATH SECURITIES LTD,X,BSE,AMARSEC,,AMARSEC.BO
INE172D01021,538476,CAPITAL TRADE LINKS LTD,X,BSE,CTL,,CTL.BO
INE849M01017,538496,TARINI INTERNATIONAL LTD,M,BSE,TARINI,,TARINI.BO
INE857P01021,538520,SHIVAMSHREE BUSINESSES LIMITED,XT,BSE,SBL,,SBL.BO
INE969E01010,538521,YAAN ENTERPRISES LIMITED,X,BSE,YAANENT,,YAANENT.BO
INE378P01036,538537,OMANSH ENTERPRISES LTD,XT,BSE,OMANSH,,OMANSH.BO
INE075K01013,538539,ANNVRRIDHHI VENTURES LIMITED,X,BSE,ANVRDHI,,ANVRDHI.BO
INE516P01015,538540,RAMCHANDRA LEASING & FINANCE L,XT,BSE,RLFL,,RLFL.BO
INE634J01019,538542,GOLD COIN HEALTH FOODS LTD,XT,BSE,GOLDCOINHF,,GOLDCOINHF.BO
INE319Q01012,538546,BANSAL ROOFING PRODUCTS LTD,B,BSE,BRPL,,BRPL.BO
INE510P01018,538556,ARMAN HOLDINGS LTD,XT,BSE,ARMAN,,ARMAN.BO
INE673E01018,538563,SMT ENGINEERING LIMITED,XT,BSE,SMTEL,,SMTEL.BO
INE718P01017,538564,JAMES WARREN TEA LTD,X,BSE,JAMESWARREN,,JAMESWARREN.BO
INE878P01019,538565,Vistar Amar Limited,X,BSE,VISTARAMAR,,VISTARAMAR.BO
INE916P01025,538569,TRIVENI ENTERPRISES LTD,X,BSE,TRIVENIENT,,TRIVENIENT.BO
INE222B01028,538596,CEMANTIC INFRA-TECH LIMITED,X,BSE,CEMAINFRA,,CEMAINFRA.BO
INE404F01031,538597,TTI ENTERPRISE LTD,X,BSE,TTIENT,,TTIENT.BO
INE755Q01025,538598,VISHAL FABRICS LTD,X,BSE,VISHAL,,VISHAL.BO
INE457P01020,538607,TOYAM SPORTS LIMITED,X,BSE,TOYAMSL,,TOYAMSL.BO
INE868G01019,538609,GAJANAN SECURITIES SERVICES LT,XT,BSE,GAJANANSEC,,GAJANANSEC.BO
INE099D01018,538610,UNISON METALS LTD,X,BSE,UNISON,,UNISON.BO
INE840I01014,538611,Real Touch Finance Limited,Z,BSE,RTFL,,RTFL.BO
INE406F01010,538634,VASUNDHARA RASAYANS LTD,X,BSE,VRL,,VRL.BO
INE837C01013,538646,QGO FINANCE LIMITED,X,BSE,QGO,,QGO.BO
INE898Q01015,538668,Meghna Infracon Infrastructure,B,BSE,MIIL,,MIIL.BO
INE158C01014,538674,City Online Services Limited,Z,BSE,CITYONLINE,,CITYONLINE.BO
INE363M01019,538685,SHEMAROO ENTERTAINMENT LIMITED,T,BSE,SHEMAROO,,SHEMAROO.BO
INE010R01023,538706,Ultracab (India) Limited,X,BSE,ULTRACAB,,ULTRACAB.BO
INE929D01016,538707,Rajasthan Cylinders & Containe,X,BSE,RCCL,,RCCL.BO
INE937K01014,538708,Econo Trade (India) Limited,XT,BSE,ETIL,,ETIL.BO
INE011R01013,538713,Atishay Limited,X,BSE,ATISHAY,,ATISHAY.BO
INE475D01010,538714,Sangam Finserv Limited,X,BSE,SANGAMFIN,,SANGAMFIN.BO
INE260R01016,538715,Dhabriya Polywood Limited,X,BSE,DHABRIYA,,DHABRIYA.BO
INE229R01011,538716,Aryaman Capital Markets Limite,T,BSE,ARYACAPM,,ARYACAPM.BO
INE761Q01015,538732,Vibrant Global Capital Limited,X,BSE,VGCL,,VGCL.BO
INE016Q01014,538734,CEINSYS TECH LIMITED,B,BSE,CEINSYSTECH,,CEINSYSTECH.BO
INE516E01019,538742,PANABYTE TECHNOLOGIES LIMITED,XT,BSE,PANABYTE,,PANABYTE.BO
INE491C01027,538743,Mudunuru Limited,X,BSE,MUDUNURU,,MUDUNURU.BO
INE401Q01018,538765,JLA Infraville Shoppers Limite,MT,BSE,JSHL,,JSHL.BO
INE176L01017,538770,Crane Infrastructure Limited,X,BSE,CRANEINFRA,,CRANEINFRA.BO
INE480D01010,538772,Niyogin Fintech Limited,X,BSE,NIYOGIN,,NIYOGIN.BO
INE149Q01021,538778,Kalyan Capitals Limited,X,BSE,KALYANCAP,,KALYANCAP.BO
INE473L01018,538786,Citizen Infoline Ltd.,XT,BSE,CIL,,CIL.BO
INE997C01015,538787,Goenka Business & Finance Limi,X,BSE,GBFL,,GBFL.BO
INE918C01029,538788,Gilada Finance & Investments L,X,BSE,GILADAFINS,,GILADAFINS.BO
INE185C01017,538795,Shree Ajit Pulp And Paper Ltd.,X,BSE,SAPPL,,SAPPL.BO
INE513R01026,538817,Captain Pipes Limited,B,BSE,CAPPIPES,,CAPPIPES.BO
INE891N01017,538833,KAIZEN AGRO INFRABUILD LIMITED,X,BSE,KAIZENAGRO,,KAIZENAGRO.BO
INE242Q01016,538834,JMJ Fintech Limited,XT,BSE,JMJFIN,,JMJFIN.BO
INE237B01018,538837,Jeevan Scientific Technology L,X,BSE,JSTL,,JSTL.BO
INE407P01017,538838,Indo Cotspin Limited,X,BSE,ICL,,ICL.BO
INE892C01018,538857,Scintilla Commercial & Credit,X,BSE,SCC,,SCC.BO
INE655P01029,538860,PANAFIC INDUSTRIALS LTD,X,BSE,PANAFIC,,PANAFIC.BO
INE232L01018,538862,My Money Securities Ltd.,XT,BSE,MYMONEY,,MYMONEY.BO
INE183Q01020,538868,Continental Securities Limited,X,BSE,CSL,,CSL.BO
INE370Q01015,538874,NEXUS SURGICAL AND MEDICARE LI,X,BSE,NEXUSSURGL,,NEXUSSURGL.BO
INE195F01027,538875,SELLWIN TRADERS LIMITED,XT,BSE,SELLWIN,,SELLWIN.BO
INE243E01010,538881,Galada Finance Limited,XT,BSE,GALADAFIN,,GALADAFIN.BO
INE030Q01015,538882,Emerald Finance Limited,XT,BSE,EMERALD,,EMERALD.BO
INE227F01010,538890,M. K. Exim (India) Ltd.,X,BSE,MKEXIM,,MKEXIM.BO
INE779Q01017,538895,Mihika Industries Ltd.,X,BSE,MIHIKA,,MIHIKA.BO
INE081G01019,538896,Kanchi Karpooram Ltd.,X,BSE,KANCHI,,KANCHI.BO
INE201F01015,538897,Shri Niwas Leasing and Finance,XT,BSE,SHRINIWAS,,SHRINIWAS.BO
INE661Q01017,538918,Vani Commercials Limited,X,BSE,VANICOM,,VANICOM.BO
INE055Q01012,538919,SKYLINE VENTURES INDIA LIMITED,X,BSE,SKILVEN,,SKILVEN.BO
INE865P01016,538921,Raghuvansh Agrofarms Limited,M,BSE,RAFL,,RAFL.BO
INE029B01019,538922,COSYN Limited,X,BSE,COSYN,,COSYN.BO
INE499Q01012,538923,SOFCOM SYSTEMS LIMITED,X,BSE,SOFCOM,,SOFCOM.BO
INE223R01014,538926,Naturite Agro Products Limited,X,BSE,NAPL,,NAPL.BO
INE554R01020,538928,Karnavati Finance Limited,X,BSE,KARNAVATI,,KARNAVATI.BO
INE689O01013,538942,Mercantile Ventures Limited,X,BSE,MERCANTILE,,MERCANTILE.BO
INE321M01017,538943,Sonal Mercantile Limited,X,BSE,SONAL,,SONAL.BO
INE211D01027,538952,Abhinav Leasing & Finance Limi,X,BSE,ALFL,,ALFL.BO
INE947G01011,538964,Mercury Laboratories Limited,X,BSE,MERCURYLAB,,MERCURYLAB.BO
INE858L01010,538965,Concord Drugs Limited,XT,BSE,CONCORD,,CONCORD.BO
INE945P01024,538970,WARDWIZARD INNOVATIONS AND MOB,X,BSE,WARDINMOBI,,WARDINMOBI.BO
INE397C01026,538975,Shree Securities Ltd.,X,BSE,SHREESEC,,SHREESEC.BO
INE717E01013,538987,TALBROS ENGINEERING LIMITED,X,BSE,TALBROSENG,,TALBROSENG.BO
INE002E01010,538992,Sar  Auto Products Limited,X,BSE,SAPL,,SAPL.BO
INE777O01016,539011,CHENNAI FERROUS INDUSTRIES LIM,X,BSE,CHENFERRO,,CHENFERRO.BO
INE756R01013,539012,Megri Soft Limited,X,BSE,MEGRISOFT,,MEGRISOFT.BO
INE776O01018,539013,GITA RENEWABLE ENERGY LIMITED,X,BSE,GITARENEW,,GITARENEW.BO
INE059Q01014,539014,Kalpa Commercial Limited,XT,BSE,KALPACOMME,,KALPACOMME.BO
INE396C01010,539016,Neil Industries Ltd.,XT,BSE,NEIL,,NEIL.BO
INE526R01028,539017,STAR HOUSING FINANCE LIMITED,X,BSE,STARHFL,,STARHFL.BO
INE213D01015,539018,Beekay Steel Industries Ltd.,B,BSE,BEEKAY,,BEEKAY.BO
INE184Q01010,539032,Fraser And Company Limited,XT,BSE,FRASER,,FRASER.BO
INE812Q01016,539040,Tirupati Tyres Ltd.,X,BSE,TTIL,,TTIL.BO
INE369Q01017,539041,GANESHA ECOVERSE LIMITED,M,BSE,GANVERSE,,GANVERSE.BO
INE824Q01011,539044,Manaksia Steels Limited,T,BSE,MANAKSTEEL,,MANAKSTEEL.BO
INE751R01014,539090,Rajputana Investment and Finan,X,BSE,RAJPUTANA,,RAJPUTANA.BO
INE187R01029,539091,Consecutive Investments & Trad,X,BSE,CITL,,CITL.BO
INE197R01010,539096,Aananda Lakshmi Spinning Mills,XT,BSE,AANANDALAK,,AANANDALAK.BO
INE904R01027,539097,UR SUGAR INDUSTRIES LIMITED,B,BSE,URSUGAR,,URSUGAR.BO
INE291R01011,539099,Athena Constructions Limited,M,BSE,ATHCON,,ATHCON.BO
